iata,name,lat,lng
PVR,Licenciado Gustavo Díaz Ordaz International Airport,20.680099487304688,-105.25399780273438
PXM,Puerto Escondido International Airport,15.8769,-97.089103
QRO,Querétaro Intercontinental Airport,20.6173,-100.185997
REX,General Lucio Blanco International Airport,26.0089,-98.2285
SJD,Los Cabos International Airport,23.15180015563965,-109.72100067138672
SFH,San Felipe International Airport,30.930200576782,-114.80899810791
SLP,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756
TRC,Francisco Sarabia International Airport,25.568300247199996,-103.411003113
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.02249908450001
TIJ,General Abelardo L. Rodríguez International Airport,32.541099548339844,-116.97000122070312
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323
TSL,Tamuin Airport,22.0383,-98.806502
TLC,Licenciado Adolfo Lopez Mateos International Airport,19.3370990753,-99.56600189210002
TAP,Tapachula International Airport,14.7943000793,-92.3700027466
CUN,Cancún International Airport,21.036500930800003,-86.8770980835
VSA,Carlos Rovirosa Pérez International Airport,17.996999740600586,-92.81739807128906
VER,General Heriberto Jara International Airport,19.1459007263,-96.1873016357
ZCL,General Leobardo C. Ruiz International Airport,22.8971004486,-102.68699646
ZIH,Ixtapa Zihuatanejo International Airport,17.601600647,-101.460998535
ZMM,Zamora Airport,20.045,-102.276001
ZLO,Playa De Oro International Airport,19.144800186199998,-104.558998108
BEF,Bluefields Airport,11.991000175476074,-83.77410125732422
MGA,Augusto C. Sandino (Managua) International Airport,12.141500473022461,-86.16819763183594
PUZ,Puerto Cabezas Airport,14.047200202941895,-83.38670349121094
BOC,Bocas Del Toro International Airport,9.340849876403809,-82.25080108642578
CHX,Cap Manuel Niño International Airport,9.458962,-82.515062
DAV,Enrique Malek International Airport,8.390999794006348,-82.43499755859375
BLB,Panama Pacific International Airport,8.91479,-79.599602
PAC,Marcos A. Gelabert International Airport,8.973340034484863,-79.55560302734375
SYP,Ruben Cantu Airport,8.085599899291992,-80.94529724121094
PTY,Tocumen International Airport,9.0713596344,-79.3834991455
BAI,Buenos Aires Airport,9.163949,-83.330171
OTR,Coto 47 Airport,8.60155963897705,-82.96859741210938
JAP,Chacarita Airport,9.98141002655,-84.7726974487
GLF,Golfito Airport,8.654009819030762,-83.18219757080078
GPL,Guapiles Airport,10.2172002792,-83.79699707030001
LIR,Daniel Oduber Quiros International Airport,10.5933,-85.544403
LSL,Los Chiles Airport,11.035300254821777,-84.70610046386719
LIO,Limon International Airport,9.95796012878418,-83.02200317382812
NOB,Nosara Airport,9.976490020750001,-85.65299987790002
SJO,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125
PMZ,Palmar Sur Airport,8.951029777526855,-83.46859741210938
XQP,Quepos Managua Airport,9.443160057067871,-84.12979888916016
TOO,San Vito De Java Airport,8.826109886169434,-82.95890045166016
SAL,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702
CYA,Les Cayes Airport,18.271099090576172,-73.78829956054688
CAP,Cap Haitien International Airport,19.733,-72.194702
JAK,Jacmel Airport,18.241100311279297,-72.51850128173828
PAP,Toussaint Louverture International Airport,18.579999923706055,-72.2925033569336
BCA,Gustavo Rizo Airport,20.365299224853516,-74.5062026977539
BYM,Carlos Manuel de Cespedes Airport,20.396400451660156,-76.62139892578125
AVI,Maximo Gomez Airport,22.027099609375,-78.78959655761719
CCC,Jardines Del Rey Airport,22.461000442499998,-78.32839965820001
CFG,Jaime Gonzalez Airport,22.149999618530273,-80.41419982910156
CYO,Vilo Acuña International Airport,21.6165008545,-81.5459976196
CMW,Ignacio Agramonte International Airport,21.420299530029297,-77.84750366210938
SCU,Antonio Maceo International Airport,19.96980094909668,-75.83540344238281
NBW,Leeward Point Field,19.906499862671,-75.207099914551
GAO,Mariana Grajales Airport,20.08530044555664,-75.1583023071289
HAV,José Martí International Airport,22.989200592041016,-82.40910339355469
HOG,Frank Pais International Airport,20.785600662231445,-76.31510162353516
LCL,La Coloma Airport,22.33609962463379,-83.64189910888672
MOA,Orestes Acosta Airport,20.653900146484375,-74.92220306396484
MZO,Sierra Maestra Airport,20.28809928894043,-77.08920288085938
GER,Rafael Cabrera Airport,21.834699630737305,-82.78379821777344
UPB,Playa Baracoa Airport,23.032800674399997,-82.5793991089
QPD,Pinar Del Rio Airport,22.42140007019043,-83.67839813232422
SNU,Abel Santamaria Airport,22.49220085144043,-79.943603515625
SZJ,Siguanea Airport,21.642499923706055,-82.9551010131836
USS,Sancti Spiritus Airport,21.9704,-79.442703
VRA,Juan Gualberto Gomez International Airport,23.034400939941406,-81.435302734375
VTU,Hermanos Ameijeiras Airport,20.987600326538086,-76.93579864501953
CYB,Gerrard Smith International Airport,19.687000274658203,-79.88279724121094
GCM,Owen Roberts International Airport,19.292800903299998,-81.3576965332
MAY,Clarence A. Bain Airport,24.287700653076172,-77.68460083007812
ASD,Andros Town Airport,24.697900772094727,-77.79560089111328
MHH,Leonard M Thompson International Airport,26.5114,-77.083503
SAQ,San Andros Airport,25.053800582885742,-78.04900360107422
AXP,Spring Point Airport,22.441799163800003,-73.97090148930002
TCB,Treasure Cay Airport,26.745300293,-77.3912963867
CCZ,Chub Cay Airport,25.41710090637207,-77.88089752197266
GHC,Great Harbour Cay Airport,25.7383,-77.840103
BIM,South Bimini Airport,25.6998996735,-79.2647018433
GGT,Exuma International Airport,23.5625991821,-75.8779983521
ELH,North Eleuthera Airport,25.474899292,-76.6835021973
GHB,Governor's Harbour Airport,25.2847003937,-76.3310012817
NMC,Normans Cay Airport,24.59429931640625,-76.82019805908203
RSD,Rock Sound Airport,24.8950787333,-76.1768817902
TYM,Staniel Cay Airport,24.169099807739258,-76.43910217285156
FPO,Grand Bahama International Airport,26.5587005615,-78.695602417
IGA,Inagua Airport,20.975000381469727,-73.66690063476562
LGI,Deadman's Cay Airport,23.1790008545,-75.09359741210001
SML,Stella Maris Airport,23.582317,-75.268621
MYG,Mayaguana Airport,22.379499,-73.013494
NAS,Lynden Pindling International Airport,25.0389995575,-77.46620178219999
DCT,Duncan Town Airport,22.181800842285156,-75.72949981689453
RCY,Rum Cay Airport,23.68440055847168,-74.83619689941406
ZSA,San Salvador Airport,24.06329917907715,-74.52400207519531
BZE,Philip S. W. Goldson International Airport,17.539100646972656,-88.30819702148438
AIT,Aitutaki Airport,-18.830900192260742,-159.76400756835938
RAR,Rarotonga International Airport,-21.2026996613,-159.805999756
NAN,Nadi International Airport,-17.755399703979492,177.4429931640625
SUV,Nausori International Airport,-18.04330062866211,178.5590057373047
TBU,Fua'amotu International Airport,-21.241199493408203,-175.14999389648438
VAV,Vava'u International Airport,-18.58530044555664,-173.96200561523438
TRW,Bonriki International Airport,1.3816399574279785,173.14700317382812
TBF,Tabiteuea North Airport,-1.2244700193405151,174.7760009765625
WLS,Hihifo Airport,-13.2383003235,-176.199005127
APW,Faleolo International Airport,-13.829999923706055,-172.00799560546875
PPG,Pago Pago International Airport,-14.3310003281,-170.710006714
RUR,Rurutu Airport,-22.434099197387695,-151.36099243164062
TUB,Tubuai Airport,-23.365400314331055,-149.5240020751953
AAA,Anaa Airport,-17.35260009765625,-145.50999450683594
FGU,Fangatau Airport,-15.819899559020996,-140.88699340820312
TIH,Tikehau Airport,-15.119600296020508,-148.2310028076172
REA,Reao Airport,-18.465900421142578,-136.44000244140625
FAV,Fakarava Airport,-16.054100036621094,-145.65699768066406
XMH,Manihi Airport,-14.436800003051758,-146.07000732421875
GMR,Totegegie Airport,-23.07990074157715,-134.88999938964844
KKR,Kaukura Airport,-15.663299560546875,-146.88499450683594
MKP,Makemo Airport,-16.583900451660156,-143.6580047607422
PKP,Puka Puka Airport,-14.809499740600586,-138.81300354003906
TKP,Takapoto Airport,-14.709500312805176,-145.24600219726562
AXR,Arutua Airport,-15.248299598693848,-146.61700439453125
MVT,Mataiva Airport,-14.8681001663208,-148.7169952392578
TKX,Takaroa Airport,-14.45580005645752,-145.02499389648438
NHV,Nuku Hiva Airport,-8.795599937438965,-140.22900390625
BOB,Bora Bora Airport,-16.444400787353516,-151.75100708007812
RGI,Rangiroa Airport,-14.954299926757812,-147.66099548339844
HUH,Huahine-Fare Airport,-16.68720054626465,-151.02200317382812
MOZ,Moorea Airport,-17.49,-149.761993
HOI,Hao Airport,-18.074800491333008,-140.9459991455078
MAU,Maupiti Airport,-16.42650032043457,-152.24400329589844
RFP,Raiatea Airport,-16.7229,-151.466003
VLI,Bauerfield International Airport,-17.699300765991,168.32000732422
KNQ,Koné Airport,-21.05430030822754,164.83700561523438
KOC,Koumac Airport,-20.546300888061523,164.25599670410156
LIF,Lifou Airport,-20.774799346923828,167.24000549316406
GEA,Nouméa Magenta Airport,-22.25830078125,166.47300720214844
MEE,Maré Airport,-21.481700897216797,168.03799438476562
TOU,Touho Airport,-20.790000915527344,165.25900268554688
UVE,Ouvéa Airport,-20.640600204467773,166.572998046875
NOU,La Tontouta International Airport,-22.01460075378418,166.21299743652344
AKL,Auckland International Airport,-37.008098602299995,174.792007446
TUO,Taupo Airport,-38.73970031738281,176.08399963378906
AMZ,Ardmore Airport,-37.029701232910156,174.97300720214844
CHC,Christchurch International Airport,-43.48939895629883,172.53199768066406
CHT,Chatham Islands-Tuuta Airport,-43.810001373291016,-176.45700073242188
DUD,Dunedin Airport,-45.9281005859375,170.197998046875
GIS,Gisborne Airport,-38.663299560546875,177.97799682617188
GTN,Glentanner Airport,-43.906700134277344,170.1280059814453
HKK,Hokitika Airfield,-42.713600158691406,170.98500061035156
HLZ,Hamilton International Airport,-37.8666992188,175.332000732
KKE,Kerikeri Airport,-35.26279830932617,173.91200256347656
KAT,Kaitaia Airport,-35.06999969482422,173.28500366210938
ALR,Alexandra Airport,-45.211700439453125,169.3730010986328
MON,Mount Cook Airport,-43.76499938964844,170.13299560546875
TEU,Manapouri Airport,-45.53310012817383,167.64999389648438
MRO,Hood Airport,-40.97330093383789,175.63400268554688
NPL,New Plymouth Airport,-39.00859832763672,174.1790008544922
NSN,Nelson Airport,-41.298301696777344,173.2209930419922
IVC,Invercargill Airport,-46.41239929199219,168.31300354003906
OHA,RNZAF Base Ohakea,-40.20600128173828,175.38800048828125
OAM,Oamaru Airport,-44.970001220703125,171.08200073242188
PMR,Palmerston North Airport,-40.32059860229492,175.61700439453125
PPQ,Paraparaumu Airport,-40.904701232910156,174.98899841308594
ZQN,Queenstown International Airport,-45.0210990906,168.738998413
ROT,Rotorua Regional Airport,-38.10919952392578,176.31700134277344
TRG,Tauranga Airport,-37.67190170288086,176.1959991455078
TIU,Timaru Airport,-44.302799224853516,171.22500610351562
TWZ,Pukaki Airport,-44.2350006104,170.117996216
BHE,Woodbourne Airport,-41.5182991027832,173.8699951171875
WKA,Wanaka Airport,-44.722198486328,169.24600219727
WHK,Whakatane Airport,-37.92060089111328,176.91400146484375
WLG,Wellington International Airport,-41.3272018433,174.804992676
WIR,Wairoa Airport,-39.006900787353516,177.40699768066406
WRE,Whangarei Airport,-35.7682991027832,174.36500549316406
WSZ,Westport Airport,-41.73809814453125,171.58099365234375
WAG,Wanganui Airport,-39.96220016479492,175.02499389648438
HEA,Herat Airport,34.209999084472656,62.22829818725586
JAA,Jalalabad Airport,34.39979934692383,70.49859619140625
KBL,Hamid Karzai International Airport,34.565899,69.212303
KDH,Kandahar Airport,31.505800247192383,65.8478012084961
MMZ,Maimana Airport,35.93080139160156,64.76090240478516
MZR,Mazar I Sharif Airport,36.70690155029297,67.20970153808594
OAH,Shindand Airport,33.3913002014,62.2610015869
UND,Konduz Airport,36.66510009765625,68.91079711914062
BAH,Bahrain International Airport,26.27079963684082,50.63359832763672
AHB,Abha Regional Airport,18.240400314299997,42.65660095210001
HOF,Al Ahsa Airport,25.28529930114746,49.485198974609375
ABT,Al Baha Airport,20.2961006165,41.6343002319
BHH,Bisha Airport,19.984399795532227,42.62089920043945
DMM,King Fahd International Airport,26.471200942993164,49.79790115356445
DHA,King Abdulaziz Air Base,26.265399932900003,50.152000427199994
GIZ,Jizan Regional Airport,16.901100158691406,42.58580017089844
ELQ,Gassim Airport,26.302799224853516,43.77439880371094
URY,Gurayat Domestic Airport,31.412413,37.278898
HAS,Ha'il Airport,27.437901,41.686298
QJB,Jubail Airport,27.038999557495117,49.40510177612305
JED,King Abdulaziz International Airport,21.6796,39.156502
KMC,King Khaled Military City Airport,27.9009,45.528198
MED,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101
EAM,Nejran Airport,17.611400604248047,44.4192008972168
AQI,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099
RAH,Rafha Domestic Airport,29.626399993896484,43.4906005859375
RUH,King Khaled International Airport,24.957599639892578,46.69879913330078
RAE,Arar Domestic Airport,30.906600952148438,41.13819885253906
SHW,Sharurah Airport,17.466899871826172,47.12139892578125
SLF,Sulayel Airport,20.46470069885254,45.619598388671875
TUU,Tabuk Airport,28.3654,36.6189
TIF,Ta’if Regional Airport,21.483001,40.543442
TUI,Turaif Domestic Airport,31.692188,38.731544
EJH,Al Wajh Domestic Airport,26.19860076904297,36.47639846801758
YNB,Prince Abdulmohsin Bin Abdulaziz Airport,24.144199,38.0634
ABD,Abadan Airport,30.371099472,48.2282981873
DEF,Dezful Airport,32.434399,48.397598
AKW,Aghajari Airport,30.7444,49.6772
GCH,Gachsaran Airport,30.337600708,50.827999115
OMI,Omidiyeh Airport,30.8351993560791,49.5349006652832
MRX,Mahshahr Airport,30.55620002746582,49.15190124511719
AWZ,Ahwaz Airport,31.337400436399996,48.7620010376
AEU,Abu Musa Island Airport,25.8757,55.033001
BUZ,Bushehr Airport,28.9447994232,50.8345985413
KIH,Kish International Airport,26.5261993408,53.980201721200004
BDH,Bandar Lengeh Airport,26.531999588,54.824798584
KHK,Khark Island Airport,29.260299682617188,50.32389831542969
SXI,Sirri Island Airport,25.908899307250977,54.539398193359375
LVP,Lavan Island Airport,26.810300827026367,53.356300354003906
KSH,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282
SDG,Sanandaj Airport,35.24589920043945,47.00920104980469
IFH,Hesa Airport,32.92890167236328,51.561100006103516
KKS,Kashan Airport,33.895302,51.577
IFN,Esfahan Shahid Beheshti International Airport,32.75080108642578,51.86130142211914
RAS,Sardar-e-Jangal Airport,37.323333,49.617778
AJK,Arak Airport,34.138099670410156,49.8473014831543
THR,Mehrabad International Airport,35.68920135498047,51.31340026855469
GZW,Qazvin Airport,36.240101,50.0471
BND,Bandar Abbas International Airport,27.218299865722656,56.37779998779297
JYR,Jiroft Airport,28.726900100699996,57.67029953
KER,Kerman Airport,30.274400711099997,56.9510993958
HDR,Havadarya Airport,27.158300399780273,56.17250061035156
SYJ,Sirjan Airport,29.550899505615234,55.672698974609375
XBJ,Birjand Airport,32.898101806640625,59.2661018371582
CKT,Sarakhs Airport,36.50120162963867,61.06489944458008
RUD,Shahroud Airport,36.4253005981,55.104198455799995
TCX,Tabas Airport,33.6678009033,56.8927001953
KLM,Kalaleh Airport,37.3833007812,55.4519996643
RZR,Ramsar Airport,36.9099006652832,50.67959976196289
FAZ,Fasa Airport,28.891799926757812,53.72330093383789
JAR,Jahrom Airport,28.586700439499996,53.5791015625
LFM,Lamerd Airport,27.3726997375,53.18880081179999
SYZ,Shiraz Shahid Dastghaib International Airport,29.539199829101562,52.58980178833008
KHY,Khoy Airport,38.4275016784668,44.97359848022461
TBZ,Tabriz International Airport,38.1338996887207,46.23500061035156
JWN,Zanjan Airport,36.7737007141,48.3594017029
AZD,Shahid Sadooghi Airport,31.9048995972,54.2765007019
ACZ,Zabol Airport,31.09830093383789,61.54389953613281
ZBR,Konarak Airport,25.443300247199996,60.3820991516
ZAH,Zahedan International Airport,29.47570037841797,60.90620040893555
IHR,Iran Shahr Airport,27.2360992432,60.7200012207
AMM,Queen Alia International Airport,31.7226009369,35.9931983948
ADJ,Amman-Marka International Airport,31.972700119018555,35.991600036621094
AQJ,Aqaba King Hussein International Airport,29.611600875854492,35.01810073852539
OMF,King Hussein Air College,32.3564,36.259201
KWI,Kuwait International Airport,29.226600646972656,47.96889877319336
BEY,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234
KYE,Rene Mouawad Air Base,34.589298248291016,36.01129913330078
AUH,Abu Dhabi International Airport,24.433000564575195,54.651100158691406
AZI,Bateen Airport,24.428300857543945,54.458099365234375
DHF,Al Dhafra Air Base,24.248199462900004,54.547698974599996
DXB,Dubai International Airport,25.2527999878,55.3643989563
FJR,Fujairah International Airport,25.112199783325195,56.32400131225586
RKT,Ras Al Khaimah International Airport,25.613500595092773,55.93880081176758
SHJ,Sharjah International Airport,25.32859992980957,55.5172004699707
KHS,Khasab Air Base,26.17099952697754,56.2406005859375
MSH,Masirah Air Base,20.675399780273438,58.890499114990234
